family,genus
Compositae,Tibetoseris
Melastomataceae,Tibouchina
Melastomataceae,Tibouchinopsis
Ticodendraceae,Ticodendron
Rutaceae,Ticorea
Amaranthaceae,Tidestromia
Apiaceae,Tiedemannia
Sapotaceae,Tieghemella
Loranthaceae,Tieghemia
Araliaceae,Tieghemopanax
Compositae,Tietkensia
Iridaceae,Tigridia
Melastomataceae,Tigridiopalma
Piperaceae,Tildenia
Compositae,Tilesia
Malvaceae,Tilia
Menispermaceae,Tiliacora
Apiaceae,Tilingia
Crassulaceae,Tillaea
Asparagaceae,Tillandsia
Bromeliaceae,Tillandsia
Olacaceae,Tilocarpus
Caryophyllaceae,Timaeosia
Nyctaginaceae,Timeroyea
Timmiaceae,Timmia
Pottiaceae,Timmiella
Racopilaceae,Timokoponenia
Rubiaceae,Timonius
Sematophyllaceae,Timotimius
Sapindaceae,Tina
Rubiaceae,Tinadendron
Commelinaceae,Tinantia
Apiaceae,Tinguarra
Burseraceae,Tingulonga
Polygonaceae,Tiniaria
Lamiaceae,Tinnea
Menispermaceae,Tinomiscium
Menispermaceae,Tinospora
Polemoniaceae,Tintinabulum
Apocynaceae,Tintinnabularia
Leguminosae,Tipuana
Orchidaceae,Tipularia
Burmanniaceae,Tiputinia
Boraginaceae,Tiquilia
Capparaceae,Tirania
Linaceae,Tirpitzia
Convolvulaceae,Tirtalia
Aizoaceae,Tischleria
Salicaceae,Tisonia
Caryophyllaceae,Tissa
Rhachitheciaceae,Tisserantiella
Aizoaceae,Titanopsis
Gesneriaceae,Titanotrichum
Compositae,Tithonia
Euphorbiaceae,Tithymalus
Begoniaceae,Tittelbachia
Bruniaceae,Tittmannia
Leguminosae,Tium
Psilotaceae,Tmesipteris
Rubiaceae,Tobagoa
Amaryllidaceae,Tocantinia
Melastomataceae,Tococa
Rubiaceae,Tocoyena
Apiaceae,Todaroa
Rutaceae,Toddalia
Rutaceae,Toddaliopsis
Oxalidaceae,Toddavaddia
Osmundaceae,Todea
Sapindaceae,Toechima
Crassulaceae,Toelkenia
Tofieldiaceae,Tofieldia
Salicaceae,x Toisochosenia
Compositae,Toiyabea
Compositae,Tolbonia
Poaceae,Toliara
Compositae,Tollatia
Crassulaceae,Tolmachevia
Saxifragaceae,Tolmiea
Meteoriaceae,Toloxis
Compositae,Tolpis
Leguminosae,Toluifera
Orchidaceae,Tolumnia
Loranthaceae,Tolypanthus
Compositae,Tomanthea
Scrophulariaceae,Tomanthera
Compositae,Tomentaurum
Brachytheciaceae,Tomentypnum
Salvadoraceae,Tomex
Scrophulariaceae,Tomilix
Apiaceae,Tommasinia
Polypodiaceae,Tomophyllum
Brassicaceae,Tomostima
Rhizophoraceae,Tomostylis
Orchidaceae,Tomzanonia
Apocynaceae,Tonduzia
Plantaginaceae,Tonella
Compositae,Tonestus
Apiaceae,Tongoloa
Eriocaulaceae,Tonina
Celastraceae,Tonsella
Celastraceae,Tontelea
Meliaceae,Toona
Anacardiaceae,Topirira
Melastomataceae,Topobea
Thelypteridaceae,Toppingia
Apiaceae,Tordylioides
Apiaceae,Tordyliopsis
Apiaceae,Tordylium
Linderniaceae,Torenia
Cornaceae,Toricellia
Apiaceae,Torilis
Rosaceae,Tormentilla
Rosaceae,Torminalis
Rosaceae,Torminaria
Apiaceae,Tornabenea
Proteaceae,Toronia
Celastraceae,Torralbasia
Compositae,Torrentia
Taxaceae,Torreya
Cactaceae,Torreycactus
Poaceae,Torreyochloa
Torricelliaceae,Torricellia
Nyctaginaceae,Torrubia
Pottiaceae,Tortella
Rubiaceae,Tortuella
Pottiaceae,Tortula
Brassicaceae,Torularia
Cyperaceae,Torulinium
Compositae,Tostimontia
Leguminosae,Toubaouate
Urticaceae,Touchardia
Leguminosae,Touchiroa
Sapindaceae,Toulicia
Meliaceae,Touloucouna
Cactaceae,Toumeya
Leguminosae,Tounatea
Leguminosae,Tournaya
Boraginaceae,Tournefortia
Rubiaceae,Tournefortiopsis
Compositae,Tourneuxia
Basellaceae,Tournonia
Ochnaceae,Touroulia
Bignoniaceae,Tourrettia
Annonaceae,Toussaintia
Loasaceae,Touterea
Neckeraceae,Touwia
Polygonaceae,Tovara
Tovariaceae,Tovaria
Poaceae,Tovarochloa
Clusiaceae,Tovomita
Clusiaceae,Tovomitidium
Clusiaceae,Tovomitopsis
Compositae,Townsendia
Orchidaceae,Townsonia
Cucurbitaceae,Toxanthera
Compositae,Toxanthes
Anacardiaceae,Toxicodendron
Melanthiaceae,Toxicoscordion
Apocynaceae,Toxocarpus
Pteridaceae,Toxopteris
Scrophulariaceae,Toxopus
Rutaceae,Toxosiphon
Moraceae,Toxylon
Orobanchaceae,Tozzia
Cephaloziaceae,Trabacellula
Polygonaceae,Tracaulon
Boraginaceae,Trachelanthus
Campanulaceae,Trachelium
Apocynaceae,Trachelospermum
Compositae,Trachodes
Apocynaceae,Trachomitum
Xanthorrhoeaceae,Trachyandra
Brachytheciaceae,Trachybryum
Pottiaceae,Trachycarpidium
Arecaceae,Trachycarpus
Meteoriaceae,Trachycladiella
Brassicaceae,Trachycnemum
Mniaceae,Trachycystis
Apiaceae,Trachydium
Lejeuneaceae,Trachylejeunea
Leguminosae,Trachylobium
Pterobryaceae,Trachyloma
Araliaceae,Trachymene
Calymperaceae,Trachymitrium
Pottiaceae,Trachyodontium
Marantaceae,Trachyphrynium
Pterigynandraceae,Trachyphyllum
Loasaceae,Trachyphytum
Apiaceae,Trachypleurum
Trachypodaceae,Trachypodopsis
Poaceae,Trachypogon
Pteridaceae,Trachypteris
Trachypodaceae,Trachypus
Poaceae,Trachys
Apiaceae,Trachysciadium
Gentianaceae,Trachysperma
Apiaceae,Trachyspermum
Boraginaceae,Trachystemon
Gesneriaceae,Trachystigma
Brassicaceae,Trachystoma
Cyperaceae,Trachystylis
Dilleniaceae,Trachytella
Hypnaceae,Trachythecium
Pilotrichaceae,Trachyxiphium
Compositae,Tracyina
Commelinaceae,Tradescantia
Leguminosae,Tragacantha
Amaranthaceae,Traganopsis
Amaranthaceae,Traganum
Euphorbiaceae,Tragia
Euphorbiaceae,Tragiella
Apiaceae,Tragiopsis
Apiaceae,Tragium
Compositae,Tragopogon
Compositae,Tragopogonoides
Polygonaceae,Tragopyrum
Apiaceae,Tragoselinum
Poaceae,Tragus
Rubiaceae,Trailliaedoxa
Compositae,Trallesia
Apiaceae,Transcaucasia
Lythraceae,Trapa
Pedaliaceae,Trapella
Compositae,Trattenikia
Burseraceae,Trattinnickia
Amaryllidaceae,Traubia
Apocynaceae,Traunia
Orchidaceae,Traunsteinera
Ranunculaceae,Trautvetteria
Compositae,Traversia
Boraginaceae,Traxara
Dilleniaceae,Traxilisa
Solanaceae,Trechonaetes
Moraceae,Treculia
Campanulaceae,Treichelia
Scrophulariaceae,Treisteria
Cannabaceae,Trema
Acanthaceae,Tremacanthus
Gesneriaceae,Tremacron
Elaeocarpaceae,Tremandra
Convolvulaceae,Tremasperma
Bruchiaceae,Trematodon
Campanulaceae,Trematolobelia
Icacinaceae,Trematosperma
Melastomataceae,Trembleya
Restionaceae,Tremulina
Compositae,Trepadonia
Apiaceae,Trepocarpus
Gentianaceae,Tretorhiza
Loranthaceae,Treubella
Treubiaceae,Treubia
Apocynaceae,Treutlera
Araliaceae,Trevesia
Euphorbiaceae,Trevia
Gesneriaceae,Trevirana
Rubiaceae,Trevirania
Rhamnaceae,Trevoa
Orchidaceae,Trevoria
Euphorbiaceae,Trewia
Compositae,Triachne
Passifloraceae,Triacis
Hypericaceae,Triadenia
Hypericaceae,Triadenum
Euphorbiaceae,Triadica
Lauraceae,Triadodaphne
Acanthaceae,Triaenacanthus
Acanthaceae,Triaenanthus
Plantaginaceae,Triaenophora
Rubiaceae,Triainolepis
Solanaceae,Trianaea
Piperaceae,Trianaeopiper
Herbertaceae,Triandrophyllum
Cyperaceae,Trianoptiles
Cucurbitaceae,Trianosperma
Tofieldiaceae,Triantha
Aizoaceae,Trianthema
Orchidaceae,Trias
Malpighiaceae,Triaspis
Escalloniaceae,Tribeles
Athyriaceae,Triblemma
Poaceae,Tribolium
Haemodoraceae,Tribonanthes
Aizoaceae,Tribulocarpus
Zygophyllaceae,Tribulopis
Zygophyllaceae,Tribulus
Rubiaceae,Tricalysia
Boraginaceae,Tricardia
Commelinaceae,Tricarpelema
Melastomataceae,Tricentrum
Buxaceae,Tricera
Sapindaceae,Triceraia
Commelinaceae,Triceratella
Orchidaceae,Triceratorhynchus
Celastraceae,Tricerma
Cucurbitaceae,Triceros
Acanthaceae,Trichacanthus
Achariaceae,Trichadenia
Compositae,Trichaetolepis
Gesneriaceae,Trichantha
Compositae,Trichanthemis
Acanthaceae,Trichanthera
Compositae,Trichanthodium
Leguminosae,Trichasma
Cistaceae,Trichasterophyllum
Acanthaceae,Trichaulax
Meliaceae,Trichilia
Amaranthaceae,Trichinium
Tectariaceae,Trichiocarpa
Pteridaceae,Trichiogramme
Cyatheaceae,Trichipteris
Polygalaceae,Trichlisperma
Amaryllidaceae,Trichlora
Poaceae,Trichloris
Menispermaceae,Trichoa
Acanthaceae,Trichocalyx
Apocynaceae,Trichocaulon
Orchidaceae,Trichocentrum
Rhamnaceae,Trichocephalus
Cactaceae,Trichocereus
Orchidaceae,Trichoceros
Brassicaceae,Trichochiton
Hamamelidaceae,Trichocladus
Compositae,Trichocline
Trichocoleaceae,Trichocolea
Lepidolaenaceae,Trichocoleopsis
Compositae,Trichocoronis
Compositae,Trichocoryne
Compositae,Trichocrepis
Aizoaceae,Trichocyclus
Dryopteridaceae,Trichocyclus
Boraginaceae,Trichodesma
Aizoaceae,Trichodiadema
Ditrichaceae,Trichodon
Dicranaceae,Trichodontium
Cactaceae,x Trichoechinopsis
Orchidaceae,Trichoglottis
Compositae,Trichogonia
Compositae,Trichogoniopsis
Compositae,Trichogyne
Poaceae,Tricholaena
Apiaceae,Tricholaser
Polypodiaceae,Tricholepidium
Compositae,Tricholepis
Meteoriaceae,Tricholepis
Connaraceae,Tricholobus
Hymenophyllaceae,Trichomanes
Cactaceae,x Trichomoza
Iridaceae,Trichonema
Poaceae,Trichoneura
Asparagaceae,Trichopetalum
Cyperaceae,Trichophorum
Orchidaceae,Trichopilia
Leguminosae,Trichopodium
Poaceae,Trichopteryx
Compositae,Trichoptilium
Cactaceae,Trichopuntia
Dioscoreaceae,Trichopus
Apocynaceae,Trichosacme
Orchidaceae,Trichosalpinx
Acanthaceae,Trichosanchezia
Apocynaceae,Trichosandra
Cucurbitaceae,Trichosanthes
Cyperaceae,Trichoschoenus
Anacardiaceae,Trichoscypha
Compositae,Trichoseris
Malvaceae,Trichosiphum
Malvaceae,Trichospermum
Compositae,Trichospira
Gesneriaceae,Trichosporum
Rubiaceae,Trichostachys
Sematophyllaceae,Trichosteleum
Lamiaceae,Trichostema
Compositae,Trichostemma
Connaraceae,Trichostephania
Salicaceae,Trichostephanus
Compositae,Trichostephium
Phytolaccaceae,Trichostigma
Pottiaceae,Trichostomopsis
Pottiaceae,Trichostomum
Aneuraceae,Trichostylium
Trichotemnomataceae,Trichotemnoma
Rosaceae,Trichothalamus
Brassicaceae,Trichotolinum
Orchidaceae,Trichotosia
Ochnaceae,Trichouratea
Amaranthaceae,Trichuriella
Compositae,Trichymenia
Capparaceae,Triclanthera
Passifloraceae,Tricliceras
Apiaceae,Triclinium
Menispermaceae,Triclisia
Polygalaceae,Triclisperma
Leguminosae,Tricoilendus
Malpighiaceae,Tricomaria
Proteaceae,Tricondylus
Xanthorrhoeaceae,Tricoryne
Cyperaceae,Tricostularia
Elaeocarpaceae,Tricuspidaria
Poaceae,Tricuspis
Nyctaginaceae,Tricycla
Cucurbitaceae,Tricyclandra
Liliaceae,Tricyrtis
Orchidaceae,Tridactyle
Compositae,Tridactylina
Compositae,Tridax
Poaceae,Tridens
Apocynaceae,Tridentea
Euphorbiaceae,Tridesmis
Sapotaceae,Tridesmostemon
Annonaceae,Tridimeris
Grimmiaceae,Tridontium
Rosaceae,Tridophyllum
Convolvulaceae,Tridynamia
Primulaceae,Tridynia
Scrophulariaceae,Trieenea
Leguminosae,Triendilix
Primulaceae,Trientalis
Leguminosae,Trifidacanthus
Leguminosae,Trifillium
Rubiaceae,Triflorensia
Oxalidaceae,Trifoliada
Leguminosae,Trifoliastrum
Leguminosae,Trifolium
Molluginaceae,Trigastrotheca
Juncaginaceae,Triglochin
Sapindaceae,Trigonachras
Piperaceae,Trigonanthera
Cephaloziaceae,Trigonanthus
Leguminosae,Trigonella
Trigoniaceae,Trigonia
Trigoniaceae,Trigoniastrum
Orchidaceae,Trigonidium
Trigoniaceae,Trigoniodendron
Fagaceae,Trigonobalanus
Papaveraceae,Trigonocapnos
Boraginaceae,Trigonocaryum
Orchidaceae,Trigonochilum
Burseraceae,Trigonochlamys
Orthotrichaceae,Trigonodictyon
Hymenophyllaceae,Trigonophyllum
Peraceae,Trigonopleura
Compositae,Trigonopterum
Rubiaceae,Trigonopyren
Apiaceae,Trigonosciadium
Compositae,Trigonospermum
Thelypteridaceae,Trigonospora
Euphorbiaceae,Trigonostemon
Boraginaceae,Trigonotis
Solanaceae,Triguera
Annonaceae,Trigynaea
Annonaceae,Trigyneia
Melastomataceae,Trigynia
Haloragaceae,Trihaloragis
Asparagaceae,Trihesperus
Loranthaceae,Trilepidea
Cyperaceae,Trilepis
Moraceae,Trilepisium
Compositae,Trilisa
Dipterocarpaceae,Trillesanthus
Melanthiaceae,Trillium
Poaceae,Trilobachne
Lophoziaceae,Trilophozia
Hamamelidaceae,Trilopus
Thymelaeaceae,Trimeiandra
Trimeniaceae,Trimenia
Compositae,Trimeranthes
Melastomataceae,Trimeranthus
Salicaceae,Trimeria
Cunoniaceae,Trimerisma
Plantaginaceae,Trimerocalyx
Compositae,Trimetra
Iridaceae,Trimeza
Iridaceae,Trimezia
Nyctaginaceae,Trimista
Compositae,Trimorpha
Leguminosae,Trineuria
Apiaceae,Trinia
Apiaceae,Triniella
Poaceae,Triniochloa
Compositae,Triniteurybia
Campanulaceae,Triodanis
Poaceae,Triodia
Apocynaceae,Triodoglossum
Melastomataceae,Triolena
Burseraceae,Triomma
Compositae,Trioncinia
Malpighiaceae,Triopterys
Leguminosae,Trioptolemea
Caprifoliaceae,Triosteum
Ericaceae,Tripetaleia
Clusiaceae,Tripetalum
Rutaceae,Triphasia
Aspleniaceae,Triphlebia
Orchidaceae,Triphora
Leguminosae,Triphylloides
Leguminosae,Triphyllum
Dioncophyllaceae,Triphyophyllum
Orobanchaceae,Triphysaria
Poaceae,Triplachne
Colchicaceae,Tripladenia
Myrtaceae,Triplarina
Polygonaceae,Triplaris
Poaceae,Triplasis
Caryophyllaceae,Triplateia
Melastomataceae,Triplectrum
Compositae,x Tripleurocota
Compositae,Tripleurospermum
Compositae,x Tripleurothemis
Leguminosae,Triplisomeris
Compositae,Triplocentron
Compositae,Triplocephalum
Malvaceae,Triplochiton
Polytrichaceae,Triplocoma
Tectariaceae,Triplophyllum
Poaceae,Triplopogon
Apocynaceae,Triplosperma
Caprifoliaceae,Triplostegia
Compositae,Triplotaxis
Loranthaceae,Tripodanthus
Leguminosae,Tripodion
Commelinaceae,Tripogandra
Poaceae,Tripogon
Compositae,Tripolion
Compositae,Tripolium
Lamiaceae,Tripora
Poaceae,Tripsacum
Compositae,Tripteris
Nyctaginaceae,Tripterocalyx
Lembophyllaceae,Tripterocladium
Celastraceae,Tripterococcus
Sapindaceae,Tripterodendron
Gentianaceae,Tripterospermum
Celastraceae,Tripterygium
Compositae,Triptilion
Compositae,Triptilium
Compositae,Triptilodiscus
Pottiaceae,Triquetrella
Poaceae,Triraphis
Staphyleaceae,Triscaphis
Poaceae,Triscenia
Leguminosae,Trischidium
Dilleniaceae,Trisema
Gesneriaceae,Trisepalum
Poaceae,Trisetaria
Orchidaceae,Trisetella
Poaceae,Trisetokoeleria
Poaceae,x Trisetokoeleria
Poaceae,Trisetum
Sematophyllaceae,Trismegistia
Pteridaceae,Trismeria
Poaceae,Tristachya
Amaryllidaceae,Tristagma
Myrtaceae,Tristania
Myrtaceae,Tristaniopsis
Malpighiaceae,Tristellateia
Melastomataceae,Tristemma
Juncaginaceae,Tristemon
Celastraceae,Tristemonanthus
Loranthaceae,Tristerix
Podostemaceae,Tristicha
Sematophyllaceae,Tristichella
Ditrichaceae,Tristichium
Menispermaceae,Tristichocalyx
Podostemaceae,Tristichopsis
Sapindaceae,Tristira
Sapindaceae,Tristiropsis
Pentaphylacaceae,Tristylium
Apiaceae,Tritaenicum
Asparagaceae,Triteleia
Asparagaceae,Triteleiopsis
Loranthaceae,Trithecanthera
Arecaceae,Trithrinax
Hydatellaceae,Trithuria
Poaceae,Triticale
Poaceae,x Triticale
Poaceae,Triticosecale
Poaceae,x Triticosecale
Poaceae,Triticum
Poaceae,x Tritihaynaldia
Liliaceae,Tritillaria
Poaceae,x Trititrigia
Xanthorrhoeaceae,Tritoma
Jungermanniaceae,Tritomaria
Ericaceae,Tritomodon
Iridaceae,Tritonia
Iridaceae,Tritoniopsis
Poaceae,x Tritordeum
Malvaceae,Triumfetta
Proteaceae,Triunia
Melastomataceae,Triuranthera
Triuridaceae,Triuridopsis
Triuridaceae,Triuris
Annonaceae,Trivalvaria
Convolvulaceae,Trivolvulus
Compositae,Trixis
Poaceae,Trixostis
Orchidaceae,Trizeuxis
Poaceae,Trochera
Malvaceae,Trochetia
Malvaceae,Trochetiopsis
Centroplacaceae,Trochisandra
Apiaceae,Trochiscanthes
Seligeriaceae,Trochobryum
Ericaceae,Trochocarpa
Caprifoliaceae,Trochocephalus
Trochodendraceae,Trochodendron
Lejeuneaceae,Trocholejeunea
Cucurbitaceae,Trochomeria
Cucurbitaceae,Trochomeriopsis
Compositae,Trochoseris
Compositae,Troglophyton
Davalliaceae,Trogostolon
Sematophyllaceae,Trolliella
Ranunculaceae,Trollius
Apocynaceae,Tromotriche
Connaraceae,Troostwykia
Tropaeolaceae,Tropaeolum
Apiaceae,Tropentis
Tropaeolaceae,Trophaeum
Moraceae,Trophis
Orchidaceae,Tropidia
Brassicaceae,Tropidocarpum
Malvaceae,Tropidococcus
Compositae,Tropidolepis
Anacardiaceae,Tropidopetalum
Orchidaceae,Tropilis
Leguminosae,Tropitoma
Compositae,Troximon
Piperaceae,Troxirum
Polygonaceae,Truellum
Anacardiaceae,Trujanoa
Plantaginaceae,Trungboa
Rhamnaceae,Trymalium
Moraceae,Trymatococcus
Pteridaceae,Tryonella
Caryophyllaceae,Tryphane
Passifloraceae,Tryphostemma
Melastomataceae,Tryssophyton
Sapotaceae,Tsebona
Sapindaceae,Tsingya
Olacaceae,Tsjeracanarinam
Solanaceae,Tsoala
Pinaceae,Tsuga
Ericaceae,Tsusiophyllum
Orchidaceae,Tubella
Cistaceae,Tuberaria
Compositae,Tuberculocarpus
Orchidaceae,Tuberolabium
Compositae,Tuberostylis
Acanthaceae,Tubiflora
Compositae,Tubilium
Solanaceae,Tubocapsicum
Leguminosae,Tubocytisus
Leguminosae,Tuchiroa
Compositae,Tuckermannia
Poaceae,Tuctoria
Pottiaceae,Tuerckheimia
Scrophulariaceae,Tuerckheimocharis
Compositae,Tugarinovia
Solanaceae,Tula
Compositae,Tulakenia
Melastomataceae,Tulasnea
Podostemaceae,Tulasnea
Podostemaceae,Tulasneantha
Amaryllidaceae,Tulbaghia
Sapotaceae,Tulestea
Liliaceae,Tulipa
Orchidaceae,Tulotis
Cucurbitaceae,Tumamoca
Compositae,Tumionella
Leguminosae,Tunatea
Caryophyllaceae,Tunica
Cactaceae,Tunilla
Campanulaceae,Tupa
Loranthaceae,Tupeia
Asparagaceae,Tupistra
Salicaceae,Turanga
Compositae,Turaniphytum
Convolvulaceae,Turbina
Cactaceae,Turbinicarpus
Cactaceae,x Turbiniphora
Apiaceae,Turbitha
Compositae,Turczaninowia
Apiaceae,Turgenia
Crassulaceae,Turgosea
Cucurbitaceae,Turia
Passifloraceae,Turnera
Convolvulaceae,Turpethum
Staphyleaceae,Turpinia
Meliaceae,Turraea
Meliaceae,Turraeanthus
Boraginaceae,Turricula
Apocynaceae,Turrigera
Proteaceae,Turrillia
Brassicaceae,Turrita
Brassicaceae,Turritis
Compositae,Tursenia
Scrophulariaceae,Tursitis
Gesneriaceae,Tussacia
Compositae,Tussilago
Theaceae,Tutcheria
Hypnaceae,Tutigaea
Ericaceae,Tutuca
Compositae,Tuxtla
Lejeuneaceae,Tuyamaella
Lejeuneaceae,Tuzibeanthus
Apocynaceae,Tweedia
Gesneriaceae,Tydaea
Capparaceae,Tylachium
Melastomataceae,Tylanthera
Rhamnaceae,Tylanthus
Crassulaceae,Tylecodon
Ochnaceae,Tyleria
Compositae,Tyleropappus
Acrobolbaceae,Tylimanthus
Compositae,Tylloma
Apocynaceae,Tylodontia
Acanthaceae,Tyloglossa
Apocynaceae,Tylophora
Apocynaceae,Tylophoropsis
Gesneriaceae,Tylopsacas
Leguminosae,Tylosema
Rosaceae,Tylosperma
Lauraceae,Tylostemon
Orchidaceae,Tylostigma
Bignoniaceae,Tynanthus
Caprifoliaceae,Tynus
Typhaceae,Typha
Malvaceae,Typhalea
Araceae,Typhonium
Araceae,Typhonodorum
Restionaceae,Tyrbastes
Compositae,Tyrimnus
Vitaceae,Tyrtamia
Boraginaceae,Tysonia
Caryophyllaceae,Tytthostemma
Solanaceae,Tzeltalia
Compositae,Tzvelevopyrethrum
Phyllanthaceae,Uapaca
Compositae,Ubiaea
Hydrocharitaceae,Udora
Caryophyllaceae,Uebelinia
Cactaceae,Uebelmannia
Compositae,Uechtritzia
Compositae,Ugamia
Lygodiaceae,Ugena
Myrtaceae,Ugni
Compositae,Uhdea
Sapindaceae,Uitenia
Leguminosae,Uittienia
Malvaceae,Uladendron
Rhachitheciaceae,Ulea
Leguminosae,Uleanthus
Araceae,Ulearum
Orthotrichaceae,Uleastrum
Orchidaceae,Uleiorchis
Pottiaceae,Uleobryum
Compositae,Uleophytum
Leguminosae,Ulex
Compositae,Ulina
Acanthaceae,Ulleria
Basellaceae,Ullucus
Rosaceae,Ulmaria
Boraginaceae,Ulmarronia
Ulmaceae,Ulmus
Orthotrichaceae,Ulota
Solanaceae,Ulticona
Malvaceae,Ultragossypium
Apiaceae,Umbellifera
Lauraceae,Umbellularia
Crassulaceae,Umbilicus
Leguminosae,Umtiza
Compositae,Unamia
Pedaliaceae,Uncaria
Rubiaceae,Uncaria
Pedaliaceae,Uncarina
Orchidaceae,Uncifera
Cyperaceae,Uncinia
Brachytheciaceae,Unclejackia
Ericaceae,Unedo
Malvaceae,Ungeria
Amaryllidaceae,Ungernia
Sapindaceae,Ungnadia
Loganiaceae,Unguacha
Menispermaceae,Ungulipetalum
Campanulaceae,Unigenes
Poaceae,Uniola
Pontederiaceae,Unisema
Annonaceae,Unona
Annonaceae,Unonopsis
Compositae,Unxia
Apiaceae,Upopion
Dipterocarpaceae,Upuna
Poaceae,Urachne
Rubiaceae,Uragoga
Poaceae,Uralepsis
Gentianaceae,Urananthus
Stemonuraceae,Urandra
Poaceae,Uranthoecium
Leguminosae,Uraria
Leguminosae,Urariopsis
Apiaceae,Uraspermum
Compositae,Urbananthus
Verbenaceae,Urbania
Compositae,Urbanisol
Lauraceae,Urbanodendron
Compositae,Urbinella
Amaryllidaceae,x Urceocharis
Cucurbitaceae,Urceodiscus
Apocynaceae,Urceola
Amaryllidaceae,Urceolina
Apocynaceae,Urechites
Poaceae,Urelytrum
Malvaceae,Urena
Urticaceae,Urera
Amaranthaceae,Uretia
Asparagaceae,Urginea
Leguminosae,Uribea
Compositae,Urmenetea
Opiliaceae,Urobotrya
Malvaceae,Urocarpidium
Poaceae,Urochlaena
Poaceae,Urochloa
Poaceae,Urochondra
Leguminosae,Urodon
Gentianaceae,Urogentias
Compositae,Urolepis
Moraceae,Uromorus
Myrtaceae,Uromyrtus
Compositae,Uropappus
Rubiaceae,Urophyllum
Ranunculaceae,Urophysa
Plantaginaceae,Uroskinnera
Araceae,Urospatha
Compositae,Urospermum
Lycopodiaceae,Urostachys
Apocynaceae,Urostelma
Moraceae,Urostigma
Compositae,Urostylis
Leguminosae,Ursia
Leguminosae,Ursifolium
Compositae,Ursinia
Cactaceae,Ursopuntia
Moraceae,Urtica
Urticaceae,Urtica
Urticaceae,Urticastrum
Rubiaceae,Uruparia
Sapindaceae,Urvillea
Caryophyllaceae,Ussuria
Euphorbiaceae,Usteria
Loganiaceae,Usteria
Loganiaceae,Utania
Ericaceae,Utleya
Lentibulariaceae,Utricularia
Moraceae,Utsetela
Annonaceae,Uva
Ericaceae,Uva-ursi
Annonaceae,Uvaria
Annonaceae,Uvariastrum
Annonaceae,Uvariella
Annonaceae,Uvariodendron
Annonaceae,Uvariopsis
Scrophulariaceae,Uvedalia
Polygonaceae,Uvifera
Colchicaceae,Uvularia
Caryophyllaceae,Vaccaria
Ericaceae,Vaccinium
Leguminosae,Vachellia
Amaryllidaceae,Vagaria
Pteridaceae,Vaginopteris
Pteridaceae,Vaginularia
Apocynaceae,Vahadenia
Vahliaceae,Vahlia
Rubiaceae,Valantia
Melastomataceae,Valdesia
Escalloniaceae,Valdivia
Seligeriaceae,Valdonia
Caprifoliaceae,Valentiana
Sapindaceae,Valenzuelia
Gentianaceae,Valerandia
Caprifoliaceae,Valeriana
Caprifoliaceae,Valerianella
Verbenaceae,Valerianoides
Poaceae,Valiha
Apocynaceae,Vallariopsis
Apocynaceae,Vallaris
Elaeocarpaceae,Vallea
Apocynaceae,Vallesia
Hydrocharitaceae,Vallisneria
Amaryllidaceae,Vallota
Plumbaginaceae,Valoradia
Solanaceae,Valteta
Sapotaceae,Van-royena
Jungermanniaceae,Vanaea
Apiaceae,Vanasushava
Berberidaceae,Vancouveria
Orchidaceae,Vanda
Orchidaceae,x Vandachostylis
Orchidaceae,x Vandaenopsis
Orchidaceae,x Vandanthe
Leguminosae,Vandasina
Linderniaceae,Vandellia
Hymenophyllaceae,Vandenboschia
Euphorbiaceae,Vandera
Vandiemeniaceae,Vandiemenia
Orchidaceae,x Vandoglossum
Orchidaceae,Vandopsis
Orchidaceae,x Vandopsis
Rubiaceae,Vangueria
Rubiaceae,Vangueriella
Rubiaceae,Vangueriopsis
Aizoaceae,Vanheerdea
Aizoaceae,Vanheerdia
Gesneriaceae,Vanhouttea
Brassicaceae,Vania
Moraceae,Vanieria
Orchidaceae,Vanilla
Compositae,Vanillosma
Compositae,Vanillosmopsis
Zingiberaceae,Vanoverberghia
Podostemaceae,Vanroyenella
Humiriaceae,Vantanea
Loranthaceae,Vanwykia
Aizoaceae,Vanzijlia
Gentianaceae,Varasia
Compositae,Vargasia
Orchidaceae,Vargasiella
Compositae,Varilla
Boraginaceae,Varronia
Compositae,Varthemia
Leguminosae,Vascoa
Caricaceae,Vasconcellea
Passifloraceae,Vasconcellosia
Cucurbitaceae,Vaseyanthus
Poaceae,Vaseyochloa
Malvaceae,Vasivaea
Compositae,Vasquezia
Orchidaceae,Vasqueziella
Solanaceae,Vassobia
Leguminosae,Vatairea
Leguminosae,Vataireopsis
Dipterocarpaceae,Vateria
Dipterocarpaceae,Vateriopsis
Dipterocarpaceae,Vatica
Leguminosae,Vatovaea
Leguminosae,Vaughania
Boraginaceae,Vaupeli
Boraginaceae,Vaupelia
Euphorbiaceae,Vaupesia
Rosaceae,Vauquelinia
Meliaceae,Vavaea
Acanthaceae,Vavara
Leguminosae,Vavilovia
Anacardiaceae,Veatchia
Malvaceae,Veeresia
Primulaceae,Vegaea
Arecaceae,Veitchia
Apiaceae,Velaea
Brassicaceae,Velarum
Crossosomataceae,Velascoa
Caryophyllaceae,Velezia
Brassicaceae,Vella
Goodeniaceae,Velleia
Compositae,Vellereophyton
Orobanchaceae,Vellosiella
Velloziaceae,Vellozia
