family,genus
Arecaceae,Rhopaloblaste
Rubiaceae,Rhopalobrachium
Sphaerosepalaceae,Rhopalocarpus
Balanophoraceae,Rhopalocnemis
Aizoaceae,Rhopalocyclus
Opiliaceae,Rhopalopilia
Ranunculaceae,Rhopalopodium
Apiaceae,Rhopalosciadium
Solanaceae,Rhopalostigma
Arecaceae,Rhopalostylis
Crassulaceae,Rhopalota
Euphorbiaceae,Rhopium
Anacardiaceae,Rhus
Lythraceae,Rhyacophila
Orchidaceae,Rhynchadenia
Orchidaceae,Rhynchandra
Melastomataceae,Rhynchanthera
Zingiberaceae,Rhynchanthus
Apocynaceae,Rhyncharrhena
Gramineae,Rhynchelythrum
Poaceae,Rhynchelytrum
Fabaceae,Rhynchium
Brachytheciaceae,Rhyncho-hypnum
Penaeaceae,Rhynchocalyx
Leguminosae,Rhynchocarpa
Compositae,Rhynchocarpus
Orchidaceae,Rhynchocentrum
Cyperaceae,Rhynchocladium
Orobanchaceae,Rhynchocorys
Apocynaceae,Rhynchodia
Fabaceae,Rhynchodium
Gesneriaceae,Rhynchoglossum
Orchidaceae,Rhynchogyna
Podostemaceae,Rhyncholacis
Orchidaceae,Rhyncholaelia
Orchidaceae,Rhynchonopsis
Compositae,Rhynchopappus
Orchidaceae,Rhynchopera
Malpighiaceae,Rhynchophora
Orchidaceae,Rhynchophreatia
Compositae,Rhynchopsidium
Araceae,Rhynchopyle
Orchidaceae,Rhynchorides
Poaceae,Rhynchoryza
Fabaceae,Rhynchosia
Malvaceae,Rhynchosida
Cruciferae,Rhynchosinapis
Compositae,Rhynchospermum
Cyperaceae,Rhynchospora
Brachytheciaceae,Rhynchostegiella
Leucomiaceae,Rhynchostegiopsis
Brachytheciaceae,Rhynchostegium
Orchidaceae,Rhynchostele
Apocynaceae,Rhynchostigma
Orchidaceae,Rhynchostylis
Gesneriaceae,Rhynchotechum
Francoaceae,Rhynchotheca
Fabaceae,Rhynchotropis
Orchidaceae,Rhynchovanda
Orchidaceae,Rhyndoropsis
Compositae,Rhynea
Compositae,Rhysolepis
Apiaceae,Rhysopterus
Oleaceae,Rhysospermum
Sapindaceae,Rhysotoechia
Rubiaceae,Rhyssocarpus
Apocynaceae,Rhyssolobium
Malpighiaceae,Rhyssopteris
Malpighiaceae,Rhyssopterys
Apocynaceae,Rhyssostelma
Neckeraceae,Rhystophyllum
Poaceae,Rhytachne
Acanthaceae,Rhyticalymma
Apiaceae,Rhyticarpus
Icacinaceae,Rhyticaryum
Palmae,Rhyticocos
Gramineae,Rhytidachne
Ochnaceae,Rhytidanthera
Hylocomiaceae,Rhytidiadelphus
Hylocomiaceae,Rhytidiastrum
Hylocomiaceae,Rhytidiopsis
Hylocomiaceae,Rhytidium
Apocynaceae,Rhytidocaulon
Fabaceae,Rhytidomene
Gesneriaceae,Rhytidophyllum
Pittosporaceae,Rhytidosporum
Cucurbitaceae,Rhytidostylis
Rubiaceae,Rhytidotus
Acanthaceae,Rhytiglossa
Euphorbiaceae,Rhytis
Boraginaceae,Rhytispermum
Grossulariaceae,Ribes
Grossulariaceae,Ribesium
Grossulariaceae,Ribularia
Rubiaceae,Ricardia
Aneuraceae,Riccardia
Ricciaceae,Riccia
Ricciaceae,Ricciella
Ricciaceae,Ricciocarpos
Rhizophoraceae,Richaeia
Sapotaceae,Richardella
Araceae,Richardia
Orchidaceae,Richardmizutaara
Poaceae,Richardsiella
Amblystegiaceae,Richardsiopsis
Orchidaceae,Richardsonara
Rubiaceae,Richardsonia
Rhizophoraceae,Richea
Annonaceae,Richella
Salicaceae,Richeopsis
Phyllanthaceae,Richeria
Euphorbiaceae,Richeriella
Dipterocarpaceae,Richetia
Compositae,Richterago
Compositae,Richteria
Euphorbiaceae,Ricinella
Meliaceae,Ricinocarpodendron
Euphorbiaceae,Ricinocarpos
Euphorbiaceae,Ricinocarpus
Euphorbiaceae,Ricinodendron
Euphorbiaceae,Ricinoides
Euphorbiaceae,Ricinus
Brassicaceae,Ricotia
Compositae,Ridan
Compositae,Ridania
Compositae,Riddellia
Orchidaceae,Ridleya
Gesneriaceae,Ridleyandra
Orchidaceae,Ridleyara
Orchidaceae,Ridleyella
Apiaceae,Ridolfia
Zingiberaceae,Riedelia
Fabaceae,Riedeliella
Woodsiaceae,Riediea
Malvaceae,Riedlea
Riellaceae,Riella
Compositae,Riencourtia
Onagraceae,Riesenbachia
Iridaceae,Rigidella
Ericaceae,Rigiolepis
Compositae,Rigiopappus
Simaroubaceae,Rigiostachys
Leskeaceae,Rigodiadelphus
Rigodiaceae,Rigodium
Cyperaceae,Rikliella
Orchidaceae,Rimacola
Aizoaceae,Rimaria
Boraginaceae,Rindera
Araceae,Ringentiarum
Violaceae,Rinorea
Violaceae,Rinoreocarpus
Myrtaceae,Rinzia
Apocynaceae,Riocreuxia
Rubiaceae,Riodocea
Poaceae,Ripidium
Rhipogonaceae,Ripogonum
Salicaceae,Ripsoctis
Rubiaceae,Riqueuria
Euphorbiaceae,Riseleya
Orchidaceae,Risleya
Myrtaceae,Ristantia
Orchidaceae,Ritaia
Capparaceae,Ritchiea
Euphorbiaceae,Ritchieophyton
Acanthaceae,Ritonia
Cactaceae,Ritterocactus
Cactaceae,Ritterocereus
Fabaceae,Rivasgodaya
Convolvulaceae,Rivea
Fabaceae,Riveria
Phytolaccaceae,Rivina
Euphorbiaceae,Rivinoides
Labiatae,Rizoa
Caryophyllaceae,Robbairea
Apocynaceae,Robbia
Rubiaceae,Robbrechtia
Sapotaceae,Robertia
Geraniaceae,Robertium
Saxifragaceae,Robertsonia
Brassicaceae,Robeschia
Orchidaceae,Robifinetia
Orchidaceae,Robinara
Fabaceae,Robinia
Compositae,Robinsonecio
Malvaceae,Robinsonella
Compositae,Robinsonia
Urticaceae,Robinsoniodendron
Orchidaceae,Robiquetia
Papaveraceae,Roborowskia
Saxifragaceae,Robsonia
Rubiaceae,Robynsia
Amaranthaceae,Robynsiella
Gramineae,Robynsiochloa
Fabaceae,Robynsiophyton
Compositae,Roccardia
Crassulaceae,Rochea
Boraginaceae,Rochefortia
Boraginaceae,Rochelia
Meliaceae,Rochetia
Compositae,Rochonia
Nyctaginaceae,Rockia
Euphorbiaceae,Rockinghamia
Acanthaceae,Rodatia
Cactaceae,Rodentiophila
Amaranthaceae,Rodetia
Saxifragaceae,Rodgersia
Compositae,Rodigia
Orchidaceae,Rodrassia
Orchidaceae,Rodrettia
Orchidaceae,Rodrettiopsis
Orchidaceae,Rodrichilus
Orchidaceae,Rodricidium
Orchidaceae,Rodridenia
Orchidaceae,Rodriglossum
Orchidaceae,Rodrigoa
Orchidaceae,Rodriguezia
Orchidaceae,Rodrigueziella
Orchidaceae,Rodrigueziopsis
Orchidaceae,Rodriopsis
Orchidaceae,Rodritonia
Fabaceae,Roea
Palmae,Roebelia
Poaceae,Roegneria
Dilleniaceae,Roehlingia
Campanulaceae,Roella
Bryaceae,Roellia
Papaveraceae,Roemeria
Bignoniaceae,Roentgenia
Zygophyllaceae,Roepera
Euphorbiaceae,Roeperia
Orchidaceae,Roeperocharis
Gesneriaceae,Roettlera
Melastomataceae,Roezlia
Orchidaceae,Roezliella
Sapotaceae,Rogeonella
Pedaliaceae,Rogeria
Gentianaceae,Rogersonanthus
Iridaceae,Roggeveldia
Rubiaceae,Rogiera
Asparagaceae,Rohdea
Apiaceae,Rohmooa
Compositae,Rohria
Meliaceae,Roia
Malvaceae,Roifia
Rubiaceae,Roigella
Euphorbiaceae,Roigia
Jungermanniaceae,Roivainenia
Apocynaceae,Rojasia
Compositae,Rojasianthe
Malvaceae,Rojasimalva
Bignoniaceae,Rojasiophytum
Rubiaceae,Rojoc
Compositae,Rolandra
Compositae,Roldana
Orchidaceae,Rolfea
Orchidaceae,Rolfeara
Orchidaceae,Rolfeella
Campanulaceae,Rollandia
Annonaceae,Rollinia
Annonaceae,Rolliniopsis
Cruciferae,Rollinsia
Grossulariaceae,Rolsonia
Loganiaceae,Romana
Euphorbiaceae,Romanoa
Palmae,Romanowia
Brassicaceae,Romanschulzia
Boraginaceae,Romanzoffia
Bignoniaceae,Romeroa
Asparagaceae,Romnalda
Papaveraceae,Romneya
Celastraceae,Romualdea
Iridaceae,Romulea
Rubiaceae,Ronabea
Rubiaceae,Ronabia
Lythraceae,Ronconia
Rubiaceae,Rondeletia
Eriocaulaceae,Rondonanthus
Bromeliaceae,Ronnbergia
Euphorbiaceae,Ronnowia
Orchidaceae,Ronnyara
Compositae,Roodebergia
Aizoaceae,Roodia
Cactaceae,Rooksbya
Palmae,Rooseveltia
Nymphaeaceae,Ropalon
Annonaceae,Ropalopetalum
Orchidaceae,Rophostemon
Ebenaceae,Ropourea
Orchidaceae,Roptrostemon
Gentianaceae,Roraimaea
Ochnaceae,Roraimanthus
Capparaceae,Rorida
Roridulaceae,Roridula
Brassicaceae,Roripa
Cruciferae,Roripella
Brassicaceae,Rorippa
Rosaceae,Rosa
Orchidaceae,Rosakirschara
Gesneriaceae,Rosanowia
Malpighiaceae,Rosanthus
Arecaceae,Roscheria
Zingiberaceae,Roscoea
Rubiaceae,Rosea
Cucurbitaceae,Roseanthus
Orchidaceae,Roseara
Cactaceae,Roseia
Rubiaceae,Rosenbergiodendron
Compositae,Rosenia
Hymenophyllaceae,Rosenstockia
Cactaceae,Roseocactus
Cactaceae,Roseocereus
Bignoniaceae,Roseodendron
Gramineae,Roshevitzia
Amaranthaceae,Rosifax
Compositae,Rosilla
Lamiaceae,Rosmarinus
Burseraceae,Rosselia
Rutaceae,Rossenia
Orchidaceae,Rossioglossum
Rutaceae,Rossittia
Sapotaceae,Rostellaria
Acanthaceae,Rostellularia
Juncaceae,Rostkovia
Poaceae,Rostraria
Lamiaceae,Rostrinucula
Bryaceae,Rosulabryum
Crassulaceae,Rosularia
Lythraceae,Rotala
Arecaceae,Rotang
Palmae,Rotanga
Campanulaceae,Rotantha
Orchidaceae,Rothara
Lamiaceae,Rotheca
Rubiaceae,Rotheria
Fabaceae,Rothia
Compositae,Rothmaleria
Rubiaceae,Rothmannia
Apocynaceae,Rothrockia
Olacaceae,Rottboelia
Poaceae,Rottboellia
Euphorbiaceae,Rottlera
Pottiaceae,Rottleria
Boraginaceae,Rotula
Amaranthaceae,Roubieva
Linaceae,Roucheria
Loganiaceae,Rouhamon
Asparagaceae,Roulinia
Apocynaceae,Rouliniella
Proteaceae,Roupala
Apocynaceae,Roupellia
Apocynaceae,Roupellina
Connaraceae,Rourea
Connaraceae,Roureopsis
Rousseaceae,Roussea
Melastomataceae,Rousseauxia
Urticaceae,Rousselia
Gramineae,Rouxia
Apiaceae,Rouya
Rubiaceae,Rovaeanthus
Stemonaceae,Roxburghia
Amaranthaceae,Roycea
Capparaceae,Roydsia
Ebenaceae,Royena
Lamiaceae,Roylea
Arecaceae,Roystonea
Entodontaceae,Rozea
Meliaceae,Ruagea
Rosaceae,Rubacer
Myrtaceae,Rubachia
Celastraceae,Rubentia
Rubiaceae,Rubeola
Rubiaceae,Rubia
Euphorbiaceae,Rubina
Rubiaceae,Rubioides
Lamiaceae,Rubiteucris
Rubiaceae,Rubovietnamia
Polygonaceae,Rubrivena
Rosaceae,Rubus
Compositae,Rudbeckia
Fabaceae,Ruddia
Rubiaceae,Rudgea
Orchidaceae,Rudolfiella
Fabaceae,Rudua
Apocynaceae,Ruehssia
Anacampserotaceae,Ruelingia
Acanthaceae,Ruellia
Acanthaceae,Ruelliola
Acanthaceae,Ruelliopsis
Gesneriaceae,Rufodorsia
Compositae,Rugelia
Compositae,Ruilopezia
Balantiopsaceae,Ruizanthus
Malvaceae,Ruizia
Annonaceae,Ruizodendron
Vochysiaceae,Ruizterania
Sapindaceae,Rulac
Malvaceae,Rulingia
Polygonaceae,Rumex
Compositae,Rumfordia
Apiaceae,Rumia
Portulacaceae,Rumicastrum
Malvaceae,Rumicicarpus
Dryopteridaceae,Rumohra
Anacardiaceae,Rumphia
Orchidaceae,Rumrillara
Gramineae,Runcina
Acanthaceae,Rungia
Asparagaceae,Runyonia
Fabaceae,Rupertia
Gramineae,Rupestrina
Papaveraceae,Rupicapnos
Poaceae,Rupichloa
Ericaceae,Rupicola
Apiaceae,Rupiphila
Ruppiaceae,Ruppia
Aytoniaceae,Ruppina
Polygonaceae,Ruprechtia
Lepidobotryaceae,Ruptiliocarpon
Ericaceae,Rusbya
Gentianaceae,Rusbyanthus
Orchidaceae,Rusbyella
Aizoaceae,Ruschia
Aizoaceae,Ruschianthemum
Aizoaceae,Ruschianthus
Aizoaceae,Ruschiella
Asparagaceae,Ruscus
Acanthaceae,Ruspolia
Plantaginaceae,Russelia
Scrophulariaceae,Russellia
Compositae,Russowia
Rubiaceae,Rustia
Rutaceae,Ruta
Meliaceae,Rutaea
Aspleniaceae,Rutamuraria
Rutaceae,Rutaneblina
Meliaceae,Rutea
Rutenbergiaceae,Rutenbergia
Fabaceae,Ruteria
Cucurbitaceae,Ruthalicia
Apiaceae,Ruthea
Apiaceae,Rutheopsis
Campanulaceae,Ruthiella
Ochnaceae,Rutidanthera
Rubiaceae,Rutidea
Compositae,Rutidosis
Rutaceae,Rutosma
Cephaloziellaceae,Ruttnerella
Acanthaceae,Ruttya
Marcgraviaceae,Ruyschia
Salicaceae,Ryania
Compositae,Rydbergia
Lamiaceae,Rydingia
Myrtaceae,Rylstonea
Proteaceae,Rymandra
Fabaceae,Ryncholeucaena
Achariaceae,Ryparosa
Malpighiaceae,Ryssopterys
Rubiaceae,Rytidea
Brassicaceae,Rytidocarpus
Gesneriaceae,Rytidophyllum
Poaceae,Rytidosperma
Cucurbitaceae,Rytidostylis
Rubiaceae,Rytidotus
Rubiaceae,Rytigynia
Gramineae,Rytilix
Celastraceae,Rzedowskia
Apocynaceae,Saba
Arecaceae,Sabal
Gentianaceae,Sabatia
Labiatae,Sabaudia
Convolvulaceae,Sabaudiella
Compositae,Sabazia
Compositae,Sabbata
Sabiaceae,Sabia
Rubiaceae,Sabicea
Cupressaceae,Sabina
Fabaceae,Sabinea
Portulacaceae,Sabouraea
Gramineae,Sabsab
Caryophyllaceae,Sabularia
Caryophyllaceae,Sabulina
Plantaginaceae,Saccanthus
Solanaceae,Saccardophytum
Boraginaceae,Saccellium
Poaceae,Saccharifera
Sapindaceae,Saccharodendron
Poaceae,Saccharum
Convolvulaceae,Saccia
Orchidaceae,Saccidium
Gentianaceae,Saccifolium
Poaceae,Sacciolepis
Jungermanniaceae,Saccobasis
Lamiaceae,Saccocalyx
Orchidaceae,Saccochilus
Orchidaceae,Saccoglossum
Geocalycaceae,Saccogyna
Geocalycaceae,Saccogynidium
Orchidaceae,Saccolabiopsis
Orchidaceae,Saccolabium
Lentibulariaceae,Saccolaria
Melastomataceae,Saccolena
Saccolomataceae,Saccoloma
Rubiaceae,Sacconia
Annonaceae,Saccopetalum
Gesneriaceae,Saccoplectus
Scrophulariaceae,Saccularia
Lentibulariaceae,Sacculina
Campanulaceae,Sachokiella
Compositae,Sachsia
Apocynaceae,Sacleuxia
Orchidaceae,Sacodon
Humiriaceae,Sacoglottis
Orchidaceae,Sacoila
Rubiaceae,Sacosperma
Primulaceae,Sadiria
Blechnaceae,Sadleria
Olacaceae,Sadrum
Salicaceae,Sadymia
Ditrichaceae,Saelania
Vitaceae,Saelanthus
Pteridaceae,Saffordia
Myrtaceae,Saffordiella
Orchidaceae,Sagarikara
Tectariaceae,Sagenia
Dryopteridaceae,Sagenopteris
Pottiaceae,Sagenotortula
Annonaceae,Sageraea
Rhamnaceae,Sageretia
Caryophyllaceae,Sagina
Alismataceae,Sagittaria
Rhizophoraceae,Sagittipetalum
Acanthaceae,Saglorithys
Compositae,Sagmen
Olacaceae,Sagotanthus
Euphorbiaceae,Sagotia
Melastomataceae,Sagraea
Palmae,Saguaster
Palmae,Saguerus
Arecaceae,Sagus
Moraceae,Sahagunia
Plumbaginaceae,Saharanthus
Rubiaceae,Sahlbergia
Brachytheciaceae,Sainthelenia
Chloranthaceae,Saintlegeria
Compositae,Saintmorysia
Gesneriaceae,Saintpaulia
Acanthaceae,Saintpauliopsis
Euphorbiaceae,Saipania
Solanaceae,Sairanthus
Plantaginaceae,Sairocarpus
Pottiaceae,Saitoa
Pottiaceae,Saitobryum
Pottiaceae,Saitoella
Apiaceae,Sajanella
Apiaceae,Sajania
Euphorbiaceae,Sajorium
Theaceae,Sakakia
Melastomataceae,Sakersia
Fabaceae,Sakoanala
Entodontaceae,Sakuraia
Arecaceae,Salacca
Celastraceae,Salacia
Celastraceae,Salacicratea
Celastraceae,Salacighia
Celastraceae,Salaciopsis
Orchidaceae,Salacistis
Ericaceae,Salaxis
Labiatae,Salazaria
Ericaceae,Salazia
Compositae,Salcedoa
Rubiaceae,Saldanha
Bignoniaceae,Saldanhaea
Fabaceae,Saldania
Rubiaceae,Saldinia
Lythraceae,Salicaria
Amaranthaceae,Salicornia
Myrtaceae,Salisia
Salicaceae,Salix
Malvaceae,Salmalia
Chrysobalanaceae,Salmasia
Compositae,Salmea
Compositae,Salmeopsis
Cactaceae,Salmiopuntia
Polygalaceae,Salmonea
Vochysiaceae,Salmonia
Cactaceae,Salmonopuntia
Loasaceae,Saloa
Polygalaceae,Salomonia
Nyctaginaceae,Salpianthus
Blechnaceae,Salpichlaena
Solanaceae,Salpichroa
Solanaceae,Salpichroma
Solanaceae,Salpiglossis
Apocynaceae,Salpinctes
Acanthaceae,Salpinctium
Melastomataceae,Salpinga
Acanthaceae,Salpingantha
Onagraceae,Salpingia
Cactaceae,Salpingolobivia
Iridaceae,Salpingostylis
Acanthaceae,Salpinxantha
Orchidaceae,Salpistele
Acanthaceae,Salpixantha
Amaranthaceae,Salsola
Polygonaceae,Salta
Penaeaceae,Saltera
Amaranthaceae,Saltia
Polemoniaceae,Saltugilia
Fabaceae,Saltzwedelia
Salvadoraceae,Salvadora
Celastraceae,Salvadoropsis
Vochysiaceae,Salvertia
Lamiaceae,Salvia
Acanthaceae,Salviacanthus
Labiatae,Salviastrum
Salviniaceae,Salvinia
Fabaceae,Salweenia
Rubiaceae,Salzmannia
Simaroubaceae,Samadera
Cactaceae,Samaipaticereus
Simaroubaceae,Samandura
Fabaceae,Samanea
Primulaceae,Samara
Euphorbiaceae,Samaropyxis
Orchidaceae,Samarorchis
Oleaceae,Samarpsea
Lindsaeaceae,Sambirania
Adoxaceae,Sambucus
Brassicaceae,Sameraria
Primulaceae,Samodia
Primulaceae,Samolus
Bignoniaceae,Sampaiella
Euphorbiaceae,Sampantaea
Convolvulaceae,Samudra
Asparagaceae,Samuela
Acanthaceae,Samuelssonia
Salicaceae,Samyda
Thymelaeaceae,Sanamunda
Gesneriaceae,Sanango
Marantaceae,Sanblasia
Acanthaceae,Sanchezia
Caryophyllaceae,Sanctambrosia
Brassicaceae,Sandbergia
Melastomataceae,Sandemania
Allisoniaceae,Sandeothallus
Orchidaceae,Sanderara
Orchidaceae,Sanderella
Colchicaceae,Sandersonia
Meliaceae,Sandoricum
Euphorbiaceae,Sandwithia
Sapotaceae,Sandwithiodoxa
Rutaceae,Sanfordia
Papaveraceae,Sanguinaria
Gramineae,Sanguinella
Rosaceae,Sanguisorba
Bignoniaceae,Sanhilaria
Apiaceae,Sanicula
Saxifragaceae,Saniculiphyllum
Clusiaceae,Sanidophyllum
Hypoxidaceae,Saniella
Convolvulaceae,Sanilum
Amblystegiaceae,Sanionia
Picrodendraceae,Sankowskya
Myrtaceae,Sannantha
Annonaceae,Sanrafaelia
Asparagaceae,Sansevieria
Rubiaceae,Santalina
Connaraceae,Santalodes
Connaraceae,Santaloidella
Connaraceae,Santaloides
Santalaceae,Santalum
Orchidaceae,Santanderella
Acanthaceae,Santapaua
Poaceae,Santia
Burseraceae,Santiria
Burseraceae,Santiriopsis
Bignoniaceae,Santisukia
Compositae,Santolina
Hypericaceae,Santomasia
Compositae,Santonica
Compositae,Santosia
Orchidaceae,Santotomasia
Compositae,Sanvitalia
Aizoaceae,Saphesia
Sapindaceae,Sapindopsis
Sapindaceae,Sapindus
Euphorbiaceae,Sapiopsis
Euphorbiaceae,Sapium
Caryophyllaceae,Saponaria
Apiaceae,Saposhnikovia
Sapotaceae,Sapota
Orchidaceae,Sappanara
Acanthaceae,Sapphoa
Annonaceae,Sapranthus
Rafflesiaceae,Sapria
Dicranaceae,Saproma
Rubiaceae,Saprosma
Lecythidaceae,Sapucaya
Fabaceae,Saraca
Solanaceae,Saracha
Marantaceae,Saranthe
Pandanaceae,Sararanga
Celastraceae,Sarawakodendron
Chloranthaceae,Sarcandra
Compositae,Sarcanthemum
Icacinaceae,Sarcanthidion
Orchidaceae,Sarcanthopsis
Orchidaceae,Sarcanthus
Sapotaceae,Sarcaulus
Orchidaceae,Sarcinula
Sarcobataceae,Sarcobatus
Orchidaceae,Sarcobodium
Fabaceae,Sarcobotrya
Phytolaccaceae,Sarcoca
Papaveraceae,Sarcocapnos
Geraniaceae,Sarcocaulon
Orchidaceae,Sarcocentrum
Rubiaceae,Sarcocephalus
Orchidaceae,Sarcochilus
Sarcolaenaceae,Sarcochlaena
Urticaceae,Sarcochlamys
Euphorbiaceae,Sarcoclinium
Buxaceae,Sarcococca
Penaeaceae,Sarcocolla
Amaranthaceae,Sarcocornia
Gymnomitriaceae,Sarcocyphos
Ericaceae,Sarcodes
Brassicaceae,Sarcodraba
Winteraceae,Sarcodrimys
Fabaceae,Sarcodum
Orchidaceae,Sarcoglossum
Orchidaceae,Sarcoglottis
Orchidaceae,Sarcoglyphis
Polygonaceae,Sarcogonum
Sarcolaenaceae,Sarcolaena
Apocynaceae,Sarcolobus
Menispermaceae,Sarcolophium
Rutaceae,Sarcomelicope
Melastomataceae,Sarcomeris
Aneuraceae,Sarcomitrium
Rhamnaceae,Sarcomphalus
Pottiaceae,Sarconeurum
Orchidaceae,Sarconopsis
Marcgraviaceae,Sarcopera
Menispermaceae,Sarcopetalum
Apocynaceae,Sarcophagophilus
Apocynaceae,Sarcopharyngia
Marantaceae,Sarcophrynium
Fabaceae,Sarcophyllum
Fabaceae,Sarcophyllus
Solanaceae,Sarcophysa
Balanophoraceae,Sarcophyte
Orchidaceae,Sarcophyton
Urticaceae,Sarcopilea
Orchidaceae,Sarcopodium
Rosaceae,Sarcopoterium
Sapindaceae,Sarcopteryx
Rubiaceae,Sarcopygme
Melastomataceae,Sarcopyramis
Piperaceae,Sarcorhachis
Sapotaceae,Sarcorhyna
Orchidaceae,Sarcorhynchus
Apocynaceae,Sarcorrhiza
Sapotaceae,Sarcosperma
Apocynaceae,Sarcostemma
Icacinaceae,Sarcostigma
Orchidaceae,Sarcostoma
Hydrangeaceae,Sarcostyles
Oxalidaceae,Sarcotheca
Orchidaceae,Sarcothera
Sapindaceae,Sarcotoechia
Orchidaceae,Sarcovanda
Asparagaceae,Sarcoyucca
Aizoaceae,Sarcozona
Zygophyllaceae,Sarcozygium
Rubiaceae,Sardinia
Gramineae,Sarga
Rutaceae,Sargentia
Lardizabalaceae,Sargentodoxa
Arecaceae,Saribus
Orchidaceae,Saridestylis
Palmae,Sarinia
Rubiaceae,Sarissus
Bignoniaceae,Saritaea
Apocynaceae,Sarmasikia
Melastomataceae,Sarmentaria
Amblystegiaceae,Sarmentypnum
Gesneriaceae,Sarmienta
Acanthaceae,Sarojusticia
Fabaceae,Sarothamnus
Acanthaceae,Sarotheca
Hypericaceae,Sarothra
Orchidaceae,Sarothrochilus
Euphorbiaceae,Sarothrostachys
Orchidaceae,Sarracenella
Sarraceniaceae,Sarracenia
Poaceae,Sartidia
Fabaceae,Sartoria
Compositae,Sartorina
Compositae,Sartwellia
Orchidaceae,Sartylis
Aristolochiaceae,Saruma
Cucurbitaceae,Sarx
Poaceae,Sasa
Poaceae,Sasaella
Gramineae,Sasamorpha
Amblystegiaceae,Sasaokaea
Lauraceae,Sassafras
Lauraceae,Sassafridium
Oxalidaceae,Sassia
Arecaceae,Satakentia
Acanthaceae,Satanocrater
Orchidaceae,Satorkis
Arecaceae,Satranala
Apocynaceae,Sattadia
Lamiaceae,Satureja
Ericaceae,Satyria
Orchidaceae,Satyridium
Orchidaceae,Satyrium
Compositae,Saubinetia
Poaceae,Saugetia
Dipterocarpaceae,Saul
Orchidaceae,Sauledaara
Hookeriaceae,Sauloma
Orchidaceae,Saundersia
Actinidiaceae,Saurauia
Boraginaceae,Sauria
Orchidaceae,Sauroglossum
Orchidaceae,Saurolophorkis
Araceae,Sauromatum
Phyllanthaceae,Sauropus
Saururaceae,Saururus
Compositae,Saussurea
Compositae,Saussuria
Cleveaceae,Sauteria
Acanthaceae,Sautiera
Ochnaceae,Sauvagesia
Commelinaceae,Sauvallea
Fabaceae,Sauvallella
Orchidaceae,Sauvetrea
Iridaceae,Savannosiphon
Gramineae,Savastana
Phyllanthaceae,Savia
Brassicaceae,Savignya
Podocarpaceae,Saxegothaea
Podostemaceae,Saxicolella
Saxifragaceae,Saxifraga
Saxifragaceae,Saxifragella
Hamamelidaceae,Saxifragites
Saxifragaceae,Saxifragodes
Saxifragaceae,Saxifragopsis
Polypodiaceae,Saxiglossum
Rapateaceae,Saxofridericia
Orchidaceae,Sayeria
Caprifoliaceae,Scabiosa
Caprifoliaceae,Scabiosiopsis
Compositae,Scabrethia
Leucodontaceae,Scabridens
Amaryllidaceae,Scadoxus
Goodeniaceae,Scaevola
Picrodendraceae,Scagea
Compositae,Scalesia
Compositae,Scalia
Apiaceae,Scaligeria
Compositae,Scaliopsis
Haplomitriaceae,Scalius
Brassicaceae,Scambopus
Fabaceae,Scandalida
Apiaceae,Scandia
Apiaceae,Scandicium
Celastraceae,Scandivepres
Apiaceae,Scandix
Scapaniaceae,Scapania
Scapaniaceae,Scapaniella
Burmanniaceae,Scaphiophora
Araceae,Scaphispatha
Malvaceae,Scaphium
Achariaceae,Scaphocalyx
Zingiberaceae,Scaphochlamys
Malvaceae,Scaphopetalum
Jungermanniaceae,Scaphophyllum
Orchidaceae,Scaphosepalum
Apiaceae,Scaphospermum
Orchidaceae,Scaphyglottis
Boraginaceae,Scapicephalus
Apiaceae,Scaraboides
Orchidaceae,Scaredederis
Compositae,Scariola
Anacardiaceae,Scassellatia
Aizoaceae,Sceletium
Orchidaceae,Scelochiloides
Orchidaceae,Scelochilus
Euphorbiaceae,Scepa
Phyllanthaceae,Scepasma
Compositae,Scepinia
Rubiaceae,Scepseothamnus
Ophioglossaceae,Sceptridium
Urticaceae,Sceptrocnide
Rubiaceae,Schachtia
Celastraceae,Schaefferia
Orchidaceae,Schaenomorphus
Compositae,Schaetzellia
Orchidaceae,Schafferara
Poaceae,Schaffnera
Poaceae,Schaffnerella
Aspleniaceae,Schaffneria
Vitaceae,Schamsia
Lauraceae,Schauera
Acanthaceae,Schaueria
Acanthaceae,Schawbea
Poaceae,Schedonnardus
Poaceae,Schedonorus
Arecaceae,Scheelea
Gesneriaceae,Scheeria
Sapotaceae,Schefferella
Annonaceae,Schefferomitra
Araliaceae,Schefflera
Fabaceae,Schefflerodendron
Araliaceae,Scheffleropsis
Begoniaceae,Scheidweileria
Colchicaceae,Schelhammera
Connaraceae,Schellenbergia
Gramineae,Schellingia
Polypodiaceae,Schellolepis
Rubiaceae,Schenckia
Gentianaceae,Schenkia
Compositae,Scherya
Rubiaceae,Schetti
Compositae,Scheuchleria
Scheuchzeriaceae,Scheuchzeria
Alstroemeriaceae,Schickendantzia
Alstroemeriaceae,Schickendantziella
Aizoaceae,Schickia
Myrtaceae,Schidiomyrtus
Caryophyllaceae,Schiedea
Orchidaceae,Schiedeella
Apiaceae,Schiedeophytum
Apiaceae,Schiedophytum
Haemodoraceae,Schiekia
Cephaloziaceae,Schiffneria
Lejeuneaceae,Schiffneriolejeunea
Piperaceae,Schilleria
Theaceae,Schima
Rutaceae,Schimmelia
Brassicaceae,Schimpera
